Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$995,"122A Sussex Street,",EAST VICTORIA PARK WA 6101,4 Beds,2 Baths,2 Parking,N/A
,N/A,$520.00,"1/42 Vines Road,",HAMLYN HEIGHTS VIC 3215,2 Beds,2 Baths,1 Parking,N/A
,N/A,$420 weekly,"1/14 Roslyn Road,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$650.00,"14 Alexandra Ave Avenue,",GEELONG VIC 3220,4 Beds,1 Bath,− Parking,N/A
,N/A,$490.00 per week,"56 Precinct Road,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$450,"20 Pettitt Crescent,",NORLANE VIC 3214,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550.00,"60 Greenmont Road,",WYNDHAM VALE VIC 3024,4 Beds,2 Baths,2 Parking,N/A
,N/A,$185 weekly,"Room 6, 93 Fogarty Ave,",HIGHTON VIC 3216,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,$500 pw,"14 Pomeroy Rise,",MOUNT DUNEED VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$460 Per Week,"3/368 Geelong Road,",KINGSVILLE VIC 3012,2 Beds,1 Bath,1 Parking,N/A
,N/A,$470,"66 Clarendon Street,",NEWTOWN VIC 3220,3 Beds,1 Bath,− Parking,N/A
,N/A,$400.00,"4/105 Eggleston Street,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500.00 per week,"6 Capella Road,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,1 Parking,N/A
,N/A,$670,"404/44 Ryrie Street,",GEELONG VIC 3220,2 Beds,2 Baths,2 Parking,N/A
,N/A,$480,"8 Chorley Street,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,1 Parking,N/A
,N/A,$595 weekly,"35 Peterho Blvd,",POINT LONSDALE VIC 3225,3 Beds,2 Baths,2 Parking,N/A
,N/A,$680.00,"4 Taylor Street,",TORQUAY VIC 3228,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$510 per week,"7 Waler Street,",AINTREE VIC 3336,3 Beds,2 Baths,2 Parking,N/A
,N/A,$285 per week,"2/111 Kildare Street,",NORTH GEELONG VIC 3215,1 Bed,1 Bath,− Parking,N/A
,N/A,$625 pw,"4/73 Bellarine Highway,",POINT LONSDALE VIC 3225,3 Beds,2 Baths,2 Parking,N/A
,N/A,$330.00,"4/9 Beach Close,",POINT LONSDALE VIC 3225,1 Bed,1 Bath,1 Parking,N/A
,N/A,$580,"31 Conifer Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,3 Parking,N/A
,N/A,$500,"1/37 Spring Street,",GEELONG WEST VIC 3218,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550.00 per week,"15 Montagna Circuit,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$510.00 per week,"84 North Valley Road,",HIGHTON VIC 3216,3 Beds,1 Bath,3 Parking,N/A
,N/A,$600 per week,"65 Marimba Street,",LARA VIC 3212,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$750 per week,"178 Nicholson St,",BRUNSWICK EAST VIC 3057,2 Beds,1 Bath,1 Parking,247m²
,N/A,$680 per week,"10/8 Riversdale Road,",BURSWOOD WA 6100,1 Bed,1 Bath,1 Parking,N/A
,N/A,$540 per week,"7/42-44 Britannia Street,",GEELONG WEST VIC 3218,2 Beds,2 Baths,1 Parking,N/A
,N/A,$480 per week,"37 Bailey Street,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$510 per week,"7 Allitt Avenue,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550 weekly,"304/148 Bellerine Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
,N/A,$410,"6 Macedon Avenue,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,N/A
,N/A,$580.00 per week,"5 Duncan Drive,",LARA VIC 3212,4 Beds,2 Baths,1 Parking,N/A
,N/A,$450 weekly,"601/150 Dudley St,",WEST MELBOURNE VIC 3003,− 0 Beds,1 Bath,1 Parking,N/A
,N/A,$600.00 per week,"14 Titian Court,",GROVEDALE VIC 3216,4 Beds,2 Baths,4 Parking,N/A
,N/A,$600,"5 Floreat Avenue,",HIGHTON VIC 3216,4 Beds,2 Baths,3 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$570.00,"24 Sharp Street,",NEWTOWN VIC 3220,3 Beds,1 Bath,2 Parking,N/A
,N/A,$520.00,"16 Tower Road,",PORTARLINGTON VIC 3223,3 Beds,2 Baths,2 Parking,N/A
,N/A,$490.00,"903/18 Cavendish Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
,N/A,$550.00 per week,"10 Citrinus Street,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350 weekly,"2/25 Hutcheson Avenue,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$420,"1/55 Old Geelong Road,",LAVERTON VIC 3028,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$420,"2/55 Old Geelong Road,",LAVERTON VIC 3028,2 Beds,1 Bath,1 Parking,N/A
,N/A,$450 per week,"58 Broadway,",ELWOOD VIC 3184,1 Bed,1 Bath,− Parking,N/A
,N/A,$480 per week,"19-21 Gunsynd Drive,",INDENTED HEAD VIC 3223,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500.00,"7 Sandridge Street,",LEOPOLD VIC 3224,4 Beds,2 Baths,2 Parking,N/A
,N/A,$430 per week,"10 Barrands Lane,",CLIFTON SPRINGS VIC 3222,3 Beds,1 Bath,2 Parking,N/A
,N/A,$480.00 per week,"1/55 Isabella Street,",GEELONG WEST VIC 3218,2 Beds,2 Baths,1 Parking,200m²
,N/A,$540 Per Week,"35 Seabrook Crescent,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,422m²
,N/A,$450,"4/162 Coppards Road,",NEWCOMB VIC 3219,3 Beds,2 Baths,3 Parking,N/A
,N/A,$430,"2/162 Coppards Road,",NEWCOMB VIC 3219,3 Beds,2 Baths,1 Parking,N/A
,N/A,$395,"6/228 Roslyn Road,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$350.00 per week,"1/273 Princes Highway,",CORIO VIC 3214,3 Beds,1 Bath,1 Parking,265m²
,N/A,$495.00 per week,"111 Countess Drive,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,N/A
,N/A,$650 per week,"512/668 Swanston Street,",CARLTON VIC 3053,1 Bed,1 Bath,1 Parking,N/A
,N/A,$800.00 per week,"71 Primes Court,",BALLIANG VIC 3340,17ha,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$620 per week,"1/261 High Street,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$550 pw,"1 Batlow Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$410.00 Per week,"923A Geelong Road,",CANADIAN VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$340,"16 Gavin street,",NORLANE VIC 3214,1 Bed,1 Bath,1 Parking,N/A
,N/A,"$1,000","270 Avalon road,",AVALON VIC 3212,6 Beds,2 Baths,4 Parking,N/A
,N/A,$400,"1/162 Coppards Road,",NEWCOMB VIC 3219,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$480,"29 Jasmine Street,",BELL PARK VIC 3215,3 Beds,1 Bath,1 Parking,N/A
,N/A,$520.00 per week,"14 Avocet Way,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$680.00 per week,"9 Hangar Street,",MOUNT DUNEED VIC 3217,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600.00,"15 Point Boulevard,",POINT LONSDALE VIC 3225,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00,"G10/312 Moorabool Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
,N/A,$450,"69 Isabella Street,",GEELONG WEST VIC 3218,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,$470 pw,"44 Deakin Street,",BELL PARK VIC 3215,3 Beds,1 Bath,4 Parking,N/A
,N/A,$490 Per Week,"1a Saintfield Street,",LARA VIC 3212,3 Beds,1 Bath,2 Parking,435m²
,N/A,$490.00 per week,"53 Giovanni Drive,",CHARLEMONT VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$495.00 per week,"8 Pythais Way,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$490.00 per week,"65 Munro Drive,",CHARLEMONT VIC 3217,3 Beds,2 Baths,1 Parking,N/A
,N/A,$430.00 per week,"5 Protea Court,",NEWCOMB VIC 3219,3 Beds,1 Bath,2 Parking,571m²
,N/A,$470,"1/54 Donnybrook Road,",NORLANE VIC 3214,3 Beds,2 Baths,1 Parking,N/A
,N/A,$650 Per Week,"4 Crawley Court,",VIEWBANK VIC 3084,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430.00 per week,"1/145 Torquay Road,",GROVEDALE VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$490 per week,"37 Sunset Boulevard,",JACANA VIC 3047,3 Beds,1 Bath,− Parking,639m²
,N/A,$750,"77 Hemingway Drive,",ROCKBANK VIC 3335,5 Beds,5 Baths,2 Parking,N/A
,N/A,$600.00 per week,"3 Kelty Court,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,478m²
,N/A,$640 PER WEEK,"2 Wigan Close,",WOLLERT VIC 3750,4 Beds,2 Baths,4 Parking,N/A
,N/A,$230.00,"14 Daly Boulevard,",HIGHTON VIC 3216,1 Bed,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$570.00 per week,"47 Holley Crescent,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$530.00,"3 Tresco Court,",ST ALBANS PARK VIC 3219,3 Beds,2 Baths,2 Parking,N/A
,N/A,$385 per week,"2/122-126 Little Ryrie Street,",GEELONG VIC 3220,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500,"10 Kalver Street,",CORIO VIC 3214,4 Beds,2 Baths,3 Parking,N/A
,N/A,$500 per week,"2/20 George Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550 pw,"2/59 Giddings Street,",NORTH GEELONG VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,$600.00 per week,"105 Whites Road,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$495,"5 Punica Court,",PORTARLINGTON VIC 3223,3 Beds,1 Bath,1 Parking,N/A
,N/A,$590 weekly,"107/19 Irving Ave,",BOX HILL VIC 3128,2 Beds,1 Bath,1 Parking,N/A
,N/A,$510.00 per week,"7 Lyall Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$550,"5 Highett Road,",HIGHTON VIC 3216,4 Beds,2 Baths,3 Parking,N/A
,N/A,$600.00,"7/46 Percy Street,",NEWTOWN VIC 3220,3 Beds,2 Baths,2 Parking,N/A
,N/A,$510.00,"1/158 Pigdons Road,",HIGHTON VIC 3216,2 Beds,2 Baths,1 Parking,N/A
,N/A,Under Application - Deposit Taken,"1301/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$410,"21 Ormond Road,",EAST GEELONG VIC 3219,2 Beds,1 Bath,1 Parking,N/A
,N/A,$580 weekly,"5/59 Tooronga Rd,",MALVERN EAST VIC 3145,2 Beds,1 Bath,1 Parking,"1,091m²"
,N/A,$480.00 per week,"1B Tasman Avenue,",BELMONT VIC 3216,3 Beds,1 Bath,3 Parking,N/A
,N/A,$430.00,"4/29 Watson Avenue,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500.00 per week,"13 Chandos Court,",ST ALBANS PARK VIC 3219,3 Beds,1 Bath,4 Parking,N/A
,N/A,$475pw,"9a Tova Avenue,",BELL POST HILL VIC 3215,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$470 per week,"3 Hering Court,",THOMSON VIC 3219,3 Beds,1 Bath,2 Parking,N/A
,N/A,$650.00,"88 Shorebreak Way,",OCEAN GROVE VIC 3226,4 Beds,2 Baths,2 Parking,N/A
,N/A,$380 pw,"3/20 McDougall Street,",GEELONG WEST VIC 3218,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450.00,"9 Strickland Avenue,",HIGHTON VIC 3216,3 Beds,1 Bath,2 Parking,N/A
,N/A,$520 per week,"4/340 Moorabool Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
,N/A,$485 per week,"213 Myers Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
,N/A,$520pw,"44 Yering Street,",MOUNT DUNEED VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$485 per week,"17 Meadow Drive,",CURLEWIS VIC 3222,4 Beds,2 Baths,2 Parking,N/A
,N/A,$520,"106/501-503 Plenty Road,",PRESTON VIC 3072,2 Beds,2 Baths,1 Parking,N/A
,N/A,$580,"15/163 Hubert Street,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,N/A
,N/A,$580.00 per week,"24 Calcium Park Crescent,",POINT LONSDALE VIC 3225,3 Beds,2 Baths,2 Parking,500m²
,N/A,$310.00 per week,"10/38 Pride Avenue,",HAMLYN HEIGHTS VIC 3215,1 Bed,1 Bath,1 Parking,N/A
,N/A,$460.00 per week,"1 Cairnes Street,",INDENTED HEAD VIC 3223,3 Beds,2 Baths,2 Parking,N/A
,N/A,$415 weekly,"2/68 Church Street,",GROVEDALE VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$440 per week,"4/4 Koala Court,",WHITTINGTON VIC 3219,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550,"4 Henderson Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,$535.00 per week,"20 Leila Crescent,",BELL POST HILL VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,$750.00,"508/53 Mercer Street,",GEELONG VIC 3220,2 Beds,2 Baths,1 Parking,N/A
,N/A,"$580.00 per week $2,520.00 per month",".20 Kosa Avenue,",SUNSHINE WEST VIC 3020,3 Beds,2 Baths,2 Parking,N/A
,N/A,$650.00 per week,"16 Velocity Way,",MOUNT DUNEED VIC 3217,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$600,"13 Crestmoor Drive,",HIGHTON VIC 3216,4 Beds,2 Baths,1 Parking,N/A
,N/A,$450 per week,"152 Separation Street,",BELL PARK VIC 3215,3 Beds,1 Bath,1 Parking,N/A
,N/A,$510pw,"17 Cootamundra Drive,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,4 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$595 per week,"1/211 Aberdeen Street,",NEWTOWN VIC 3220,3 Beds,1 Bath,2 Parking,N/A
,N/A,$700 weekly,"23A Sandpiper Ct,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,2 Parking,N/A
,N/A,$680 per week,"31 Chaucer Street,",HAMLYN HEIGHTS VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,$800 per week,"70 Cobram Drive,",EYNESBURY VIC 3338,5 Beds,3 Baths,2 Parking,N/A
,N/A,$400.00,"2/12 Boyne Street,",EAST GEELONG VIC 3219,2 Beds,1 Bath,1 Parking,N/A
,N/A,$320 P/W,"15/436 Geelong Road,",WEST FOOTSCRAY VIC 3012,1 Bed,1 Bath,1 Parking,N/A
,N/A,$550 per week,"607/18 Malone Street,",GEELONG VIC 3220,2 Beds,1 Bath,1 Parking,N/A
,N/A,$510.00 per week,"116 Ballarat Road,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,1 Parking,N/A
,N/A,$470 weekly,"30 Marjorie Avenue,",BELMONT VIC 3216,3 Beds,1 Bath,1 Parking,N/A
,N/A,$465 per week,"1/381 Middleborough Road,",BOX HILL VIC 3128,2 Beds,1 Bath,− Parking,N/A
,N/A,$700pw,"17 Stingray Street,",ARMSTRONG CREEK VIC 3217,5 Beds,3 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450 per week,"2/87 Tahara Street,",HAMLYN HEIGHTS VIC 3215,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500.00,"8/32-34 Newcombe Street,",DRYSDALE VIC 3222,3 Beds,2 Baths,2 Parking,N/A
,N/A,$390/week,"2/16 Narvik Avenue,",ST LEONARDS VIC 3223,2 Beds,1 Bath,2 Parking,N/A
,N/A,$470.00 per week,"10 Kerr Street,",NORTH GEELONG VIC 3215,3 Beds,1 Bath,2 Parking,N/A
,N/A,$450,"4/21 Lonsdale Street,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,N/A
,N/A,$460 per week,"8 Coral Court,",CLIFTON SPRINGS VIC 3222,3 Beds,1 Bath,1 Parking,604m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$350.00,"2/18 Lelean Street,",OCEAN GROVE VIC 3226,2 Beds,1 Bath,1 Parking,N/A
,N/A,$520.00 Per Week,"10 Haniper Grove,",WERRIBEE VIC 3030,4 Beds,2 Baths,2 Parking,N/A
,N/A,$360 weekly,"4/1120 Geelong Road,",MOUNT CLEAR VIC 3350,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$460,"1610/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
,N/A,$500/Week,"14 Golf View Street,",ST LEONARDS VIC 3223,4 Beds,2 Baths,2 Parking,N/A
,N/A,$540.00 per week,"10 Beltana Street,",GROVEDALE VIC 3216,4 Beds,2 Baths,1 Parking,N/A
,N/A,$590.00,"7 Orchid Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$495.00 per week,"19 Currumbin Street,",ARMSTRONG CREEK VIC 3217,3 Beds,2 Baths,2 Parking,N/A
,N/A,$420,"4/197 Torquay Road,",GROVEDALE VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,"$1,075 weekly","42 Fairview Rd,",MOUNT WAVERLEY VIC 3149,5 Beds,2 Baths,2 Parking,N/A
,N/A,UNDER OFFER,"19 Unico Circuit,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$580pw /$2520pcm,"20 Bent Street,",BUNDOORA VIC 3083,4 Beds,1 Bath,1 Parking,N/A
,N/A,$460,"29 Newton Avenue,",BELL POST HILL VIC 3215,3 Beds,1 Bath,2 Parking,N/A
,N/A,$530.00 per week,"23 Frost Drive,",CHARLEMONT VIC 3217,4 Beds,2 Baths,2 Parking,499m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450.00,"7 Sunset Strip,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,1 Parking,N/A
,N/A,$975 per week,"506/1 Dank Street West,",PORT MELBOURNE VIC 3207,3 Beds,1 Bath,2 Parking,N/A
,N/A,$500 pw,"50 Ernest Street,",BELL POST HILL VIC 3215,3 Beds,2 Baths,2 Parking,N/A
,N/A,$650 weekly,"79 Ardmillan Rd,",MOONEE PONDS VIC 3039,3 Beds,1 Bath,2 Parking,N/A
,N/A,Under Application - Deposit Taken,"1302/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
,N/A,$450.00,"1/16 Regent Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$420.00,"7/206 Wilsons Road,",WHITTINGTON VIC 3219,3 Beds,1 Bath,2 Parking,N/A
,N/A,$560.00,"41 Opal Drive,",LEOPOLD VIC 3224,4 Beds,2 Baths,2 Parking,N/A
,N/A,$430.00 per week,"14 Finchfield Lane,",BELMONT VIC 3216,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$440,"15 Kilgour Street,",GEELONG VIC 3220,2 Beds,1 Bath,2 Parking,N/A
,N/A,$730,"36 Geelong Road,",BANNOCKBURN VIC 3331,4 Beds,2 Baths,4 Parking,N/A
,N/A,$500 per week,"2/13 Hobson Street,",QUEENSCLIFF VIC 3225,3 Beds,2 Baths,1 Parking,N/A
,N/A,Under Application,"133 Nelson Rd,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
,N/A,$310.00,"2/178A Autumn Street,",GEELONG WEST VIC 3218,1 Bed,1 Bath,1 Parking,N/A
,N/A,UNDER APPLICATION,"4 Hilda Avenue,",OCEAN GROVE VIC 3226,3 Beds,1 Bath,− Parking,562m²
,N/A,$430 weekly,"2/69-73 Gloucester Street,",GROVEDALE VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$530 per week,"2 Fraser Street,",QUEENSCLIFF VIC 3225,3 Beds,2 Baths,1 Parking,383m²
,N/A,$640,"295 Scenic Road,",HIGHTON VIC 3216,3 Beds,2 Baths,2 Parking,N/A
,N/A,$650 PW,"11 Bangalay Place,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,572m²
,N/A,$635,"24 Hardiman Circuit,",FYANSFORD VIC 3218,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$560.00,"38 Curtin Street,",BELL PARK VIC 3215,3 Beds,2 Baths,1 Parking,N/A
,N/A,$570,"77 Normanby Street,",EAST GEELONG VIC 3219,3 Beds,1 Bath,2 Parking,N/A
,N/A,$530 per week,"701/6 Leicester Street,",CARLTON VIC 3053,2 Beds,1 Bath,− Parking,N/A
,N/A,$540.00 per week,"1/14 Bridge Road,",BARWON HEADS VIC 3227,2 Beds,1 Bath,1 Parking,N/A
,N/A,$650 per week,"143a Grove Road,",GROVEDALE VIC 3216,4 Beds,2 Baths,4 Parking,N/A
,N/A,$530 per week,"38 Marimba Street,",LARA VIC 3212,3 Beds,2 Baths,2 Parking,372m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$575,"7/428 Latrobe Terrace,",NEWTOWN VIC 3220,2 Beds,1 Bath,1 Parking,N/A
,N/A,$650.00,"2/5 Lansbury Crescent,",HIGHTON VIC 3216,3 Beds,2 Baths,3 Parking,N/A
,N/A,$450.00 per week,"1/32 Bonsey Road,",HIGHTON VIC 3216,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$520,"55 Centennial Blvd,",CURLEWIS VIC 3222,4 Beds,2 Baths,4 Parking,N/A
,N/A,$420.00,"1/16 Boundary Road,",EAST GEELONG VIC 3219,3 Beds,1 Bath,1 Parking,N/A
,N/A,$440 weekly,"1/6 Glastonbury Drive,",HIGHTON VIC 3216,2 Beds,1 Bath,2 Parking,N/A
,N/A,$500,"9 Kerala Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,N/A
,N/A,$480 per week,"817 18-28 Albert Street,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,N/A
,N/A,"$3,500 per week","28 Janelle Way,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,4 Parking,600m²
,N/A,$510,"46 Bluebottle Parade,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,***APPLICATIONS CLOSED - UNDER OFFER***,"4 Johnston Avenue,",NEWCOMB VIC 3219,3 Beds,1 Bath,1 Parking,N/A
,N/A,$520 per week,"83 Liston Street,",BELL POST HILL VIC 3215,3 Beds,1 Bath,2 Parking,N/A
,N/A,$575.00,"134 Minerva Road,",MANIFOLD HEIGHTS VIC 3218,3 Beds,2 Baths,1 Parking,N/A
,N/A,$335 per week,"235/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$525.00 per week,"7 Gymea Street,",MOUNT DUNEED VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$640 per week,"4/46 Percy Street,",NEWTOWN VIC 3220,3 Beds,2 Baths,2 Parking,N/A
,N/A,$570 per week,"2508/31 A'Beckett St,",MELBOURNE VIC 3000,1 Bed,1 Bath,1 Parking,N/A
,N/A,$420 per week,"5/20 Trenton Parade,",ST ALBANS PARK VIC 3219,2 Beds,1 Bath,1 Parking,N/A
,N/A,$550,"15 Westbury Ave,",ROCKBANK VIC 3335,5 Beds,2 Baths,2 Parking,512m²
,N/A,$450.00,"1/2 Upper Skene Street,",NEWTOWN VIC 3220,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$610.00,"5 Amoore Avenue,",HIGHTON VIC 3216,4 Beds,2 Baths,2 Parking,N/A
,N/A,$250 weekly,"2/61 Tucker Street,",BREAKWATER VIC 3219,1 Bed,1 Bath,1 Parking,N/A
,N/A,$625 per week,"16 Cockle Crescent,",POINT LONSDALE VIC 3225,4 Beds,2 Baths,2 Parking,400m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$380.00,"4 Eumeralla Street,",CORIO VIC 3214,3 Beds,1 Bath,2 Parking,N/A
,N/A,$600,"5 Batlow Street,",ARMSTRONG CREEK VIC 3217,4 Beds,2 Baths,2 Parking,N/A
,N/A,$460.00,"32 Foster Street,",SOUTH GEELONG VIC 3220,3 Beds,1 Bath,1 Parking,N/A
,N/A,$530.00,"4 Coakley Crescent,",LOVELY BANKS VIC 3213,3 Beds,2 Baths,2 Parking,N/A
,N/A,$430 pw,"1/21 Evans Street,",BELMONT VIC 3216,2 Beds,1 Bath,1 Parking,N/A
,N/A,$620,"13 Brown Street,",EAST GEELONG VIC 3219,4 Beds,2 Baths,2 Parking,N/A
