Agent Name,Agent Company,Price,Address Line 1,Address Line 2,Bedrooms,Bathrooms,Parking,Floor Space
,N/A,$250,"1/2 Aubrey Street,",WENDOUREE VIC 3355,2 Beds,1 Bath,1 Parking,N/A
,N/A,$310 pw,"4/13 Beverin Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
,N/A,$520,"106/501-503 Plenty Road,",PRESTON VIC 3072,2 Beds,2 Baths,1 Parking,N/A
,N/A,$380.00 per week,"7 Kelvin Avenue,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,1 Parking,628m²
,N/A,$580,"15/163 Hubert Street,",EAST VICTORIA PARK WA 6101,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$550,"4 Henderson Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,"$580.00 per week $2,520.00 per month",".20 Kosa Avenue,",SUNSHINE WEST VIC 3020,3 Beds,2 Baths,2 Parking,N/A
,N/A,$450 per week,"52 Napier Street,",CRESWICK VIC 3363,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450.00 per week,"6 Prophecy Road,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400 weekly,"1015 Grevillea Rd,",WENDOUREE VIC 3355,3 Beds,1 Bath,3 Parking,N/A
,N/A,$500 p.w.,"1/1306 Mair Street,",LAKE WENDOUREE VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$520 p.w.,"40 Olympic Avenue,",MOUNT CLEAR VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$800 per week,"70 Cobram Drive,",EYNESBURY VIC 3338,5 Beds,3 Baths,2 Parking,N/A
,N/A,$350.00 per week,"113 Clyde Street,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$510.00 per week,"116 Ballarat Road,",HAMLYN HEIGHTS VIC 3215,3 Beds,1 Bath,1 Parking,N/A
,N/A,$465 per week,"1/381 Middleborough Road,",BOX HILL VIC 3128,2 Beds,1 Bath,− Parking,N/A
,N/A,$360 weekly,"4/1120 Geelong Road,",MOUNT CLEAR VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$460,"1610/6 Leicester Street,",CARLTON VIC 3053,1 Bed,1 Bath,− Parking,N/A
,N/A,$430.00 per week,"404D Drummond Street North,",BALLARAT CENTRAL VIC 3350,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430 pw,"6 Buniya Street,",BONSHAW VIC 3352,3 Beds,2 Baths,2 Parking,N/A
,N/A,$480 p.w.,"12 Maloney Street,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,"$1,075 weekly","42 Fairview Rd,",MOUNT WAVERLEY VIC 3149,5 Beds,2 Baths,2 Parking,N/A
,N/A,$580pw /$2520pcm,"20 Bent Street,",BUNDOORA VIC 3083,4 Beds,1 Bath,1 Parking,N/A
,N/A,$360 p.w.,"12 Newhaven Close,",MOUNT PLEASANT VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$420 weekly,"358 Dean-Newlyn Rd,",DEAN VIC 3363,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450.00 per week,"7 Sprinter Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,476m²
,N/A,$975 per week,"506/1 Dank Street West,",PORT MELBOURNE VIC 3207,3 Beds,1 Bath,2 Parking,N/A
,N/A,$650 weekly,"79 Ardmillan Rd,",MOONEE PONDS VIC 3039,3 Beds,1 Bath,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Under Application - Deposit Taken,"1302/557 Little Lonsdale St,",MELBOURNE VIC 3000,1 Bed,1 Bath,− Parking,N/A
,N/A,$290.00 Per Week,"4/7-9 Ningana Street,",ALFREDTON VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$390 weekly,"15 Jordy Pl,",BROWN HILL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,Under Application,"133 Nelson Rd,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
,N/A,$420 weekly,"708 Doveton St N,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$650 PW,"11 Bangalay Place,",POINT COOK VIC 3030,4 Beds,2 Baths,2 Parking,572m²
,N/A,$550.00,"26 Mellish Street,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$530 per week,"701/6 Leicester Street,",CARLTON VIC 3053,2 Beds,1 Bath,− Parking,N/A
,N/A,$360.00,"7 Linton Court,",ALFREDTON VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$280.00,"Room 6/9 Nyora Grove,",MOUNT HELEN VIC 3350,1 Bed,1 Bath,− Parking,N/A
,N/A,$330.00,"4/118 Grant Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500,"9 Kerala Street,",ROCKBANK VIC 3335,4 Beds,2 Baths,1 Parking,N/A
,N/A,$480 per week,"817 18-28 Albert Street,",FOOTSCRAY VIC 3011,2 Beds,1 Bath,1 Parking,N/A
,N/A,"$3,500 per week","28 Janelle Way,",OCEAN GROVE VIC 3226,3 Beds,2 Baths,4 Parking,600m²
,N/A,$510,"46 Bluebottle Parade,",ROCKBANK VIC 3335,4 Beds,2 Baths,2 Parking,N/A
,N/A,$335 per week,"235/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
,N/A,$320 p.w.,"1/8 Aquila Court,",BALLARAT NORTH VIC 3350,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$450 weekly,"53 Beartooth Dr,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00,"25 Aspen Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 pw,"9 Bowerbird Grange,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,312m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$570 per week,"2508/31 A'Beckett St,",MELBOURNE VIC 3000,1 Bed,1 Bath,1 Parking,N/A
,N/A,$365 pw,"325 Lydiard Street North,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,− Parking,N/A
,N/A,$450.00,"412 Sturt Street,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,1 Parking,N/A
,N/A,$450 pw,"53 Parkview Drive,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$400 weekly,"61 Yarrowee St,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,4 Parking,623m²
,N/A,$550,"15 Westbury Ave,",ROCKBANK VIC 3335,5 Beds,2 Baths,2 Parking,512m²
,N/A,$380 weekly,"9 Lovenear Grove,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,1 Parking,612m²
,N/A,$430.00 per week,"2 Berrigan Drive,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$360.00 per week,"101 Beverin Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,2 Parking,N/A
,N/A,$365.00 per week,"8 Malcolm Court,",BROWN HILL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$310 weekly,"3/12 Brophy Street,",BROWN HILL VIC 3350,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430 p.w.,"27 Fraser Street,",MOUNT PLEASANT VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470.00 per week,"123 Doodts Rd,",BALLARAT NORTH VIC 3350,4 Beds,2 Baths,4 Parking,N/A
,N/A,$460 per week,"14/24 Rooney Street,",MAIDSTONE VIC 3012,2 Beds,1 Bath,1 Parking,N/A
,N/A,$465 weekly,"1/34 Learmonth St,",ALFREDTON VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$440.00 per week,"2 Dianne Court,",CANADIAN VIC 3350,4 Beds,2 Baths,1 Parking,N/A
,N/A,$540.00 per week,"4 Kinnane Court,",BALLARAT NORTH VIC 3350,5 Beds,2 Baths,2 Parking,796m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430.00,"11 Goldsborough Street,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350.00 per week,"18 Crompton Street,",SOLDIERS HILL VIC 3350,2 Beds,1 Bath,2 Parking,N/A
,N/A,$410.00,"2/11 Walton Street,",WENDOUREE VIC 3355,2 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Under Application - Deposit Taken,"702/845-851 Whitehorse Rd,",BOX HILL VIC 3128,3 Beds,2 Baths,1 Parking,N/A
,N/A,$750 - Large Warehouse-Style Apartment!,"35/1 Flagstaff Lane,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$450 pw,"10 Windermere Street,",BALLARAT CENTRAL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$560 weekly,"1006/545 Station St,",BOX HILL VIC 3128,1 Bed,1 Bath,1 Parking,N/A
,N/A,$480,"16 Zoe Street,",ROCKBANK VIC 3335,3 Beds,2 Baths,2 Parking,N/A
,N/A,$400 pw,"203a MacArthur Street,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$280 weekly,"2/45 Otway Street South,",BALLARAT EAST VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$475.00,"19 Dromana Street,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00 per week,"1795 Sturt Street,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$590 per week,"409/2 Hallenstein Street,",FOOTSCRAY VIC 3011,2 Beds,2 Baths,1 Parking,N/A
,N/A,$510 per week,"1 Blande Court,",LARA VIC 3212,3 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,Contact Agent,"44/145 Canterbury Road,",TOORAK VIC 3142,1 Bed,1 Bath,− Parking,N/A
,N/A,$450.00 per week,"5 Zeal Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$460,"50 Steamboat Avenue,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$475 pw,"16 Verdale Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00,"19/906 Lydiard Street North,",BALLARAT CENTRAL VIC 3350,2 Beds,2 Baths,1 Parking,N/A
,N/A,$330.00,"38 Grammar Street,",WENDOUREE VIC 3355,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$360.00,"1/2 Vale Street,",ALFREDTON VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$315 p.w.,"10/114 Lydiard Street North,",BALLARAT CENTRAL VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$360 p.w.,"4/14-16 Morgan Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$200.00 per week,"1/2793 Old Melbourne Road,",DUNNSTOWN VIC 3352,1 Bed,1 Bath,1 Parking,N/A
,N/A,$800.00,"1806/408 Spencer Street,",WEST MELBOURNE VIC 3003,2 Beds,2 Baths,1 Parking,N/A
,N/A,$385.00 per week,"9/1010 Geelong Road,",CANADIAN VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$300 p.w.,"4/31 Beverin Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
,N/A,$450.00 per week,"9 Kimball Street,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350.00 per week,"3/30 Victoria Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,2 Parking,N/A
,N/A,$375.00 per week,"65 Hopetoun Street,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$450,"20 GRAPPENHALL AVENUE,",STRATHTULLOH VIC 3338,4 Beds,2 Baths,2 Parking,N/A
,N/A,$800.00 per week,"1420 Sturt Street,",LAKE WENDOUREE VIC 3350,4 Beds,2 Baths,4 Parking,N/A
,N/A,$420.00 per week,"18 Eton Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,3 Parking,N/A
,N/A,$390.00,"122 Birdwood Avenue,",SEBASTOPOL VIC 3356,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$365.00,"38A Ebden Street,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,1 Parking,N/A
,N/A,$360.00,"28 Anderson West Street,",BALLARAT CENTRAL VIC 3350,2 Beds,1 Bath,− Parking,N/A
,N/A,$530 pw,"12 Hunter Street,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 p.w.,"23 Heathcote Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420 weekly,"16 Ford St,",BALLARAT EAST VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$650 weekly,"606/12-14 Nelson Rd,",BOX HILL VIC 3128,2 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,335 per week,"130/386 Burwood Highway,",BURWOOD VIC 3125,1 Bed,1 Bath,− Parking,N/A
,N/A,$470.00 per week,"30 Innsbruck Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,518m²
,N/A,$370.00 per week,"22 Westcliffe Crescent,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,1 Parking,193m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$430.00 per week,"113 Edwards Street,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,N/A
,N/A,$420.00 per week,"401 Drummond Street South,",BALLARAT CENTRAL VIC 3350,3 Beds,2 Baths,1 Parking,442m²
,N/A,$600 per week,N/A,LALOR VIC 3075,3 Beds,1 Bath,2 Parking,N/A
,N/A,$780.00,"108 Muir Road,",MINERS REST VIC 3352,3 Beds,1 Bath,8 Parking,N/A
,N/A,$430.00,"51 Cormorant Grange,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$380.00,"2/826 Bond Street,",MOUNT PLEASANT VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$440.00 per week,"15 Beartooth Drive,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450 Per Week,"119 Ascot Gdns Drive,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$450.00 Per Week,"26 Lakeland Drive,",LUCAS VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$500 Per Week,"17 Lakeland Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,448m²
,N/A,$595 per week,"32 Victoria,",PRESTON VIC 3072,2 Beds,1 Bath,2 Parking,165m²
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$440.00,"26 Aspen Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$590.00,"3 Masada Boulevard,",WINTER VALLEY VIC 3358,3 Beds,1 Bath,4 Parking,N/A
,N/A,$550 weekly,"1 Lexton Rd,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
,N/A,$400.00,"60 Marie Crescent,",WENDOUREE VIC 3355,3 Beds,1 Bath,2 Parking,N/A
,N/A,$380 pw,"14 Rorey Street,",DELACOMBE VIC 3356,3 Beds,1 Bath,2 Parking,N/A
,N/A,$395 per week,"85 Bailey Street,",CLUNES VIC 3370,3 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$330.00,"3 Spencer Street,",SEBASTOPOL VIC 3356,2 Beds,1 Bath,1 Parking,N/A
,N/A,$490 p.w.,"20 Eleanor Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$320 p.w.,"2/403 Barkly Street,",BUNINYONG VIC 3357,2 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$560 weekly,"20 Lemon St,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,421m²
,N/A,$350.00 per week,"317/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$450 PW,"11 Prophecy Road,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$395 per week,"17/92 Grey St,",ST KILDA VIC 3182,− 0 Beds,1 Bath,− Parking,30m²
,N/A,$460.00 per week,"96 Anglesea Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$355.00 per week,"213/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$470.00 per week,"10 Jemacra Place,",MOUNT CLEAR VIC 3350,5 Beds,2 Baths,2 Parking,N/A
,N/A,$420 weekly,"14 Prince St,",CRESWICK VIC 3363,3 Beds,1 Bath,4 Parking,N/A
,N/A,$395 p.w.,"235 Kline Street,",BALLARAT EAST VIC 3350,3 Beds,1 Bath,− Parking,N/A
,N/A,$460.00 Per Week,"123 Ascot Gardens Drive,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,448m²
N/A,N/A,$600 pw,"25 Callanish Street,",TRUGANINA VIC 3029,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$495.00,"104 Finchs Road,",SMYTHES CREEK VIC 3351,3 Beds,1 Bath,2 Parking,N/A
,N/A,$470.00,"20 Aspen Street,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$330.00 per week including utilities,"Room 1/9 Nyora Grove,",MOUNT HELEN VIC 3350,1 Bed,1 Bath,1 Parking,N/A
,N/A,$530 weekly,"8 Wattle St,",BOX HILL NORTH VIC 3129,3 Beds,1 Bath,2 Parking,N/A
,N/A,$670 PER WEEK,"9 Ballarat Street,",LALOR VIC 3075,4 Beds,2 Baths,2 Parking,N/A
,N/A,$325 per week,N/A,PARK ORCHARDS VIC 3114,6 Beds,3 Baths,3 Parking,"4,298m²"
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,"$1,950 per week","112 Harold St,",MIDDLE PARK VIC 3206,4 Beds,3 Baths,2 Parking,N/A
,N/A,$530 Per Week,"34 Lakeland Drive,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,512m²
,N/A,$438 pw,"26/26 Beverin Street,",SEBASTOPOL VIC 3356,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,"$1,150 weekly","280A Tucker Rd,",ORMOND VIC 3204,4 Beds,3 Baths,2 Parking,N/A
,N/A,$525.00,"206 Gatehouse Place,",MARIBYRNONG VIC 3032,2 Beds,1 Bath,1 Parking,N/A
,N/A,$500 Per Week,"20 McNamee Boulevard,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$310.00,"1/1110 Howitt Street,",WENDOUREE VIC 3355,2 Beds,1 Bath,1 Parking,N/A
,N/A,$360.00 per week,"3 Kirk Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,1 Parking,N/A
,N/A,$630 per week,"2712/500 Elizabeth Street,",MELBOURNE VIC 3000,2 Beds,1 Bath,− Parking,N/A
,N/A,$750 per week,N/A,MOUNT WAVERLEY VIC 3149,3 Beds,3 Baths,1 Parking,N/A
,N/A,$405 p.w.,"351 Vickers Street,",SEBASTOPOL VIC 3356,4 Beds,2 Baths,2 Parking,N/A
,N/A,$620 pw,"15 Leeward Drive,",TARNEIT VIC 3029,4 Beds,2 Baths,2 Parking,N/A
,N/A,$330 p.w.,"10/45 Otway Street South,",BALLARAT EAST VIC 3350,2 Beds,1 Bath,1 Parking,N/A
,N/A,$485 p.w.,"5 Edwards Street,",SEBASTOPOL VIC 3356,5 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$380 p.w.,"111 Campbells Crescent,",REDAN VIC 3350,3 Beds,1 Bath,2 Parking,N/A
,N/A,$580 PER WEEK,"7 Lauradan Way,",WOLLERT VIC 3750,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,$510 pw,"41 Holman Crescent,",BACCHUS MARSH VIC 3340,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470.00,"3 Adrianus Street,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$400.00,"21 Oberon Street,",ALFREDTON VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$500 p.w.,"16 Perendale Street,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$460.00,"16 Pontiac Drive,",SMYTHES CREEK VIC 3351,4 Beds,2 Baths,2 Parking,N/A
,N/A,$430 p.w.,"5/20 Falcon Drive,",INVERMAY PARK VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$380.00,"21B Josephine Way,",SEBASTOPOL VIC 3356,3 Beds,2 Baths,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$460.00,"18 Brind Way,",LUCAS VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$250 per week including Bills,"1/30 Browns Parade,",WENDOUREE VIC 3355,1 Bed,1 Bath,− Parking,N/A
,N/A,$430.00 per week,"16 Erskine Road,",WINTER VALLEY VIC 3358,3 Beds,2 Baths,2 Parking,N/A
,N/A,$525,"G11/110 Roberts Street,",WEST FOOTSCRAY VIC 3012,2 Beds,2 Baths,1 Parking,N/A
,N/A,$550 per week,"11 Carina Court,",POINT COOK VIC 3030,4 Beds,2 Baths,− Parking,N/A
,N/A,$390 p.w.,"520 Doveton Street North,",SOLDIERS HILL VIC 3350,3 Beds,1 Bath,2 Parking,N/A
,N/A,$440.00 per week,"4 Woodcutters Way,",BONSHAW VIC 3352,4 Beds,2 Baths,2 Parking,N/A
,N/A,$370 Including Utilities,"107A Little Dodds Street,",GOLDEN POINT VIC 3350,1 Bed,1 Bath,− Parking,N/A
,N/A,$370.00 per week,"3/17 Yarrowee Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,1 Parking,246m²
,N/A,$460.00 per week,"39 Clovedale Avenue,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350.00 per week,"108 Latrobe Street,",REDAN VIC 3350,3 Beds,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$390.00 per week,"4 Neill Street,",BEAUFORT VIC 3373,3 Beds,1 Bath,3 Parking,N/A
,N/A,$570 pw,"17 Falkirk Road,",NERRINA VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$470 p.w.,"164 Majestic Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
,N/A,$210 weekly,"1/133 Raleigh Road,",MARIBYRNONG VIC 3032,1 Bed,1 Bath,− Parking,N/A
,N/A,$460 p.w.,"6 Imperial Way,",CANADIAN VIC 3350,3 Beds,2 Baths,2 Parking,N/A
,N/A,$440.00,"235 Ballarat-Carngham Road,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$670.00 Per week - Including gardener & cleaner,"1/157 Wendouree Parade,",LAKE WENDOUREE VIC 3350,2 Beds,2 Baths,1 Parking,N/A
,N/A,$355.00,"1226 Grevillea Road,",WENDOUREE VIC 3355,3 Beds,1 Bath,− Parking,N/A
,N/A,$450.00,"10 Cassowary Way,",WINTER VALLEY VIC 3358,4 Beds,2 Baths,2 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$350.00 per week,"1/1 Maude Street,",WENDOUREE VIC 3355,2 Beds,1 Bath,− Parking,N/A
,N/A,$490 per week,"1 Curnow Street,",GOLDEN POINT VIC 3350,4 Beds,2 Baths,1 Parking,N/A
,N/A,$355.00 per week,"214/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$445 per week,"7/1 Fiona Court,",ST KILDA VIC 3182,1 Bed,1 Bath,1 Parking,N/A
,N/A,$800 per week,"1/5 Jaguar Dr,",CLAYTON VIC 3168,4 Beds,3 Baths,2 Parking,N/A
,N/A,$650 per week Unfurnished,"1 Tuckett Street,",ALPHINGTON VIC 3078,3 Beds,1 Bath,2 Parking,N/A
,N/A,$670 per week,"205/8 Sutherland Street,",MELBOURNE VIC 3000,2 Beds,2 Baths,− Parking,N/A
,N/A,$500 per week,"134 Birdwood Avenue,",SEBASTOPOL VIC 3356,5 Beds,2 Baths,2 Parking,N/A
,N/A,$370 per week,"255 Albert Street,",SEBASTOPOL VIC 3356,3 Beds,1 Bath,1 Parking,N/A
,N/A,"$450.00 per Week $1,955.00","39 Shillings Road,",MAMBOURIN VIC 3024,3 Beds,2 Baths,2 Parking,N/A
,N/A,**** UNDER APPLICATION ****,"12 Hyacinth Grove,",WENDOUREE VIC 3355,3 Beds,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,$500.00 Per Week,"971a Albany Highway,",EAST VICTORIA PARK WA 6101,1 Bed,1 Bath,2 Parking,N/A
,N/A,$465.00 per week,"83 Verdale Drive,",ALFREDTON VIC 3350,4 Beds,2 Baths,2 Parking,N/A
,N/A,$350.00,"16 Malmesbury Street,",WENDOUREE VIC 3355,3 Beds,1 Bath,1 Parking,N/A
,N/A,$600.00,"62 Magpie Street,",MOUNT PLEASANT VIC 3350,4 Beds,2 Baths,3 Parking,N/A
,N/A,$355.00 per week,"303/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
,N/A,$350 per week,"211/133 Droop Street,",FOOTSCRAY VIC 3011,1 Bed,1 Bath,− Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,"$1,395 per week","21A Peel St,",KEW VIC 3101,4 Beds,3 Baths,2 Parking,380m²
,N/A,$650.00,"505 Cornish Street,",BUNINYONG VIC 3357,4 Beds,2 Baths,2 Parking,N/A
,N/A,"$420 per week $1,825.00","24 Hensbergh Place,",SUNSHINE WEST VIC 3020,1 Bed,1 Bath,1 Parking,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
